Time,Barcode,Model_Name,Voltage,Duty,Toral_Result,Section,Intelligent_Control,dB(A),RPM,index1,index2,index3,Index1_Limit,Index2_Limit,Index3_Limit,RPM_Up,RPM_Low,Range_Up,Range_Low,1P,2P,3P,4P,RPM1,RPM2,RPM3,RPM4,RPM5,RPM6,Spectrum_Control,1/n_Octave,Criteria_Path,Spectrum_OK?,Overall_Noise?,500,630,800,1000,1250,1600,2000,2500,3150,4000,5000,6300,8000,10000,Line Name,Device ID,Source IP,Log_Date,Total_Result,LineName,BoxName,MESResult,ProgramVersion
2.02602E+13,DCZ300616AC,FFB0412UHN-CH68,12,10,,Section1,OK,49.62,3168.92,35.04,59.53,0.76,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2978.46,3140.69,3180.46,3198.08,3198.77,3188.31,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,38.16,37.61,35.36,34.74,32.08,40.73,31.97,34.33,30.51,32.34,34.07,35.86,35.22,31.84,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616AL,FFB0412UHN-CH68,12,10,,Section1,OK,51.09,3156.48,64.4,85.63,0.74,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2987.08,3147.85,3169.38,3161.85,3168.46,3169.23,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,38.45,36.24,35.97,33.88,31.86,36.58,38.36,34,36.78,35.49,37.15,35.53,35.6,31.77,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616AJ,FFB0412UHN-CH68,12,10,,Section1,OK,51.15,3176.48,96.03,83.92,0.75,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2964.54,3119.85,3159.77,3184.62,3205.46,3216.38,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,36.71,35.99,36.98,37.21,41.27,45.11,31.9,31.1,36.25,31.93,33.07,35.63,35.7,32.19,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616AG,FFB0412UHN-CH68,12,10,,Section1,OK,50.43,3167.69,37.75,96.71,0.75,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2994.23,3148.77,3176.23,3181.31,3185.62,3191.54,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,36.94,35.25,35.21,33.65,32.03,39.1,33.88,34.52,37.38,34.94,35.52,35.53,35.36,31.83,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616AR,FFB0412UHN-CH68,12,10,,Section1,OK,50.98,3187.24,59.96,70.67,0.75,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3034.15,3184.62,3216.23,3213.15,3197.23,3180.23,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,36.66,35.6,35.08,34.75,35.83,36.15,31.87,36.11,36.04,33.72,36.13,35.88,35.74,32.5,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616AM,FFB0412UHN-CH68,12,10,,Section1,OK,50.67,3177.3,38.27,81.74,0.74,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2987.08,3153.69,3199.85,3210.38,3200.54,3189.38,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,38.44,36.84,34.94,37.91,31.41,39.73,33.45,35.75,32.45,34.99,33.46,35.43,34.97,31.5,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616AW,FFB0412UHN-CH68,12,10,,Section1,OK,50.93,3171.75,40.83,61.64,0.75,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3015,3158.62,3179.46,3182.69,3181.92,3183.23,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,36.17,35.25,36.17,35.2,31.06,39.32,33.68,34.89,36.6,33.14,34.11,35.79,35.9,31.96,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616AP,FFB0412UHN-CH68,12,10,,Section1,OK,51.13,3194.93,32.98,70.49,0.75,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3022.92,3185.69,3211.15,3203.31,3203.38,3203.69,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,36.64,35.92,36.09,34.41,32.74,44,32.31,37.76,33.73,34.92,34.46,36.08,35.75,32.71,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616AT,FFB0412UHN-CH68,12,10,,Section1,OK,49.28,3177.81,40.77,66.05,0.77,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2948.46,3132.62,3192.85,3207.08,3205.38,3201.23,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37.67,36.84,35.63,37.26,34.18,37.35,36.1,34.56,34.14,34.5,33.14,35.53,35.48,31.73,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616B1,FFB0412UHN-CH68,12,10,,Section1,OK,51.26,3180.68,37.55,62.84,0.74,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2992.23,3159.85,3195.38,3205.92,3209.92,3203.38,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37.06,34.53,37.28,36.25,31.15,38.06,35.78,32.8,34.03,33.1,33.76,35.7,35.24,31.64,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616B4,FFB0412UHN-CH68,12,10,,Section1,OK,50.94,3151.67,56.86,68.44,0.74,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2971.15,3132.31,3162.23,3162.92,3163.77,3163.31,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37.28,36.91,37.6,35.02,33.87,38.34,33.06,35.42,36.53,34.88,34.1,35.2,35.5,32.1,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616B8,FFB0412UHN-CH68,12,10,,Section1,OK,52.7,3174.04,48.88,66.66,0.72,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2994.31,3157.62,3185.38,3180.23,3183.54,3186.62,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37.03,35.58,35.88,35.52,36.41,42.89,33.01,36.98,30.5,33.96,36.31,35.96,35.47,32.45,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616B6,FFB0412UHN-CH68,12,10,,Section1,OK,51.89,3173.29,55.81,94.18,0.73,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3022.69,3172.77,3204.15,3206,3194.08,3181.77,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,36.55,35.98,35.25,33.8,32,46.53,32.99,35.46,32.69,33.89,33.99,35.4,35.09,32.75,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616B9,FFB0412UHN-CH68,12,10,,Section1,OK,51.36,3173.92,40.69,75.14,0.74,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2997.38,3147.54,3177.69,3176.62,3174.69,3178.15,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,35.89,34.96,36.21,36.2,31.58,41.79,33.57,34.68,35.5,33.61,35.87,35.45,35.28,32.07,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616BF,FFB0412UHN-CH68,12,10,,Section1,OK,49.79,3180.29,53.36,79.67,0.76,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2973.15,3140.62,3185.69,3204,3194.08,3202.08,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37.49,35.82,37.4,37.67,31.86,38.47,35.46,35.55,35.44,37.29,34.86,35.94,35.45,32.41,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616BC,FFB0412UHN-CH68,12,10,,Section1,OK,51.27,3171.2,69.98,86.88,0.75,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3016.54,3166.38,3194,3195.69,3197.46,3188.54,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,35.67,35.1,35.31,36.78,31.48,36.86,34.66,34.13,38.5,35.42,39.27,36.27,35.8,32.79,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616BB,FFB0412UHN-CH68,12,10,,Section1,OK,50.07,3188.31,58.38,91.74,0.76,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3037.85,3192.62,3217.46,3207.62,3192.31,3183,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,38.44,35.17,35.82,34.52,33.44,34.61,35.58,32.63,37.29,35,37.19,35.54,35.39,32.04,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616BM,FFB0412UHN-CH68,12,10,,Section1,OK,51.71,3165.17,41.76,104.72,0.74,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3031.31,3173.31,3182.23,3171.08,3172.08,3172.23,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37.19,40.36,36.93,36.14,31.8,39.38,32.04,33.67,38.93,35.24,34.61,35.24,35.66,32.39,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616BK,FFB0412UHN-CH68,12,10,,Section1,OK,50.89,3179.24,70.84,66.3,0.75,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3013.15,3161.77,3194.08,3188.15,3191.08,3191.92,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37.59,35.57,35.82,35,31.32,37.59,35.2,35.85,33.98,35.98,34.28,35.37,35.4,32.24,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616BH,FFB0412UHN-CH68,12,10,,Section1,OK,51.91,3183.46,66.2,59.59,0.73,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3006.08,3178.08,3204.54,3199.85,3190.23,3195.31,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37.74,38.75,37.54,33.69,31.13,46.91,34.15,33.66,37.93,35.82,31.78,35.29,35.18,32.45,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616BT,FFB0412UHN-CH68,12,10,,Section1,OK,50.47,3182.65,42.03,55.1,0.76,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3036,3190.08,3213.92,3211.23,3198.38,3188.15,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,35.52,35.02,35.71,34.94,35.1,39.45,33.31,35.1,30.7,33.3,34.29,35.9,35.64,32.36,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616BR,FFB0412UHN-CH68,12,10,,Section1,NG,45.3,0,108.64,132.64,0.84,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,NG,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,28.07,28.48,27.81,29.04,27.08,36.35,28.65,30.43,36.35,30.99,35.51,35.51,35.31,32.03,Line_8,Station_2,10.184.137.34,20260209,RPM,ITDC-C08,1,NGX,FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616BP,FFB0412UHN-CH68,12,10,,Section1,OK,50.42,3167.94,71.36,84.55,0.75,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2990.54,3156.46,3189.15,3182.69,3176.23,3179.38,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37,36.1,35.66,35.64,34.91,35.87,35.45,35.69,35.48,33.58,35.37,35.29,35.18,31.47,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ30061613,FFB0412UHN-CH68,12,10,,Section1,OK,50.96,3185.82,61.55,72.73,0.74,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3005.23,3170.85,3216.23,3214.69,3204.69,3190.46,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,36.83,39.58,39.32,35.18,34.38,37.38,33.55,37.27,33.69,33.44,33.69,35.59,35.53,31.75,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,"1} HAS PASSED FIRST STATION, CAN'T INPUT AGAIN!}",FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616BY,FFB0412UHN-CH68,12,10,,Section1,OK,51.25,3182.18,72.85,45.39,0.74,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2986.62,3154.31,3189.92,3199.46,3210.69,3220.62,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,36.15,35.44,37.7,34.71,32.14,42.04,33.14,35.8,42.56,32.69,33.69,35.8,35.4,32.58,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616BX,FFB0412UHN-CH68,12,10,,Section1,OK,51.23,3165.39,37.76,97.45,0.74,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3019.92,3171.38,3192.46,3185.92,3177.08,3175.54,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,36.95,34.89,35.87,38.5,32.29,35.88,33.71,35.33,37.24,36.12,35.59,35.4,35.08,31.8,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616BV,FFB0412UHN-CH68,12,10,,Section1,OK,52.76,3178.16,87.18,94.03,0.72,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2985.85,3153.77,3209.77,3206.92,3195.15,3186.69,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,36.69,39.29,39.67,33.68,35.08,32.57,31.48,32.59,36.91,34.39,36.88,35.25,35.44,32.64,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616C5,FFB0412UHN-CH68,12,10,,Section1,OK,51.35,3189.03,59.59,88.64,0.74,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3029.23,3184.38,3213.23,3219.77,3221,3207.69,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37.15,36.84,35.72,35.01,37.53,38.87,31.53,34.77,41.13,33.67,34.03,35.89,35.21,32.11,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616C6,FFB0412UHN-CH68,12,10,,Section1,OK,51.25,3178.39,80.42,120.25,0.73,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2983.23,3146.08,3181.31,3189.46,3193.38,3201.46,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,36.62,34.96,36.78,37.44,32.44,44.48,33.99,35.66,32.05,36.07,34.39,35.08,35.07,31.68,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616C3,FFB0412UHN-CH68,12,10,,Section1,OK,52.96,3197.09,46.32,90.8,0.72,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3015.08,3192.92,3227.46,3219.92,3202.08,3204.62,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37.06,47.63,35.85,36.07,35.73,38.03,32.08,38.92,34.96,30.89,36.17,35.59,35.05,32.68,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616C1,FFB0412UHN-CH68,12,10,,Section1,OK,49.98,3175.5,41.13,87.34,0.75,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2993.69,3144,3171.38,3177.31,3180.85,3184.77,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,36.75,34.68,35.72,33.24,32.49,36.83,34.68,34.52,35.45,36.92,33.41,35.28,34.95,31.84,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616CC,FFB0412UHN-CH68,12,10,,Section1,OK,50.3,3143.24,75.62,86.31,0.75,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3016.46,3150.08,3157.31,3145.38,3148.85,3151.46,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,36.92,34.44,35.62,37.74,34.15,34.24,34.62,34.08,33.52,34.98,33.43,35.77,35.27,32.07,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616CA,FFB0412UHN-CH68,12,10,,Section1,OK,51.6,3177.35,46.3,63.5,0.74,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2988.69,3155.38,3198.62,3214.85,3205.15,3195,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37.24,37.19,36.41,36.9,33.16,44.06,33.03,33.69,30.6,37.29,34.43,35.89,35.57,32.67,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616C8,FFB0412UHN-CH68,12,10,,Section1,OK,51.01,3194.34,34.22,60.61,0.74,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3037.46,3196.54,3226.31,3231.46,3222.54,3207.15,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37.46,37.59,37.39,36.77,32.36,43.84,33.49,36.47,42.79,33.1,37.3,35.52,35.65,31.48,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616CJ,FFB0412UHN-CH68,12,10,,Section1,OK,50.36,3163.67,99.62,88.34,0.75,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2985.77,3153.69,3189.23,3181.31,3177.46,3175.38,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37.11,34.47,35.09,40.19,34.61,42.88,33.47,35.93,37.53,33.8,36.4,35.5,35.51,31.92,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616CG,FFB0412UHN-CH68,12,10,,Section1,OK,50.45,3191.26,77.37,100.07,0.75,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3046.46,3197.08,3221.85,3217.38,3206.54,3195.62,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37.04,35.65,37.58,38.95,33.11,43.12,33.49,34.39,36.71,36.32,32.64,35.23,35.27,31.64,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616CE,FFB0412UHN-CH68,12,10,,Section1,OK,51.05,3168.63,47.79,76.93,0.75,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2991.85,3144.85,3179.38,3180,3181.08,3180.15,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37.28,41.91,36.32,34.37,32.4,35.61,36.34,34.31,32.15,32,35.61,35.93,35.49,32.43,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616CQ,FFB0412UHN-CH68,12,10,,Section1,OK,52.59,3171.28,56.46,99.96,0.73,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2992.08,3152.92,3184.08,3178.46,3185.69,3185.92,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,36.34,35.61,39.36,37.88,41.42,37.97,35.11,43.21,37.42,39.82,41.03,37.84,35.9,32.7,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ30061678,FFB0412UHN-CH68,12,10,,Section1,OK,50.64,3155.92,33.35,93,0.75,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2988.92,3142.08,3172.85,3165.31,3168.85,3167.54,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37.43,36.46,35.66,33.1,31.92,39.81,31.71,34.02,36.2,35.59,36.23,35.56,35.65,32.77,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,"1} HAS PASSED FIRST STATION, CAN'T INPUT AGAIN!}",FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616CM,FFB0412UHN-CH68,12,10,,Section1,OK,52.94,3181.26,54.48,65.15,0.72,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3058.31,3203.31,3228.31,3220.15,3196.23,3181.85,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37.5,38.19,41.8,39.7,37.18,36.32,36.32,35.77,42.42,33.44,33.64,35.43,35.48,31.63,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616CK,FFB0412UHN-CH68,12,10,,Section1,OK,50.21,3175.71,42.17,81.99,0.75,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3012.77,3172.15,3203.15,3192.77,3178.92,3167.85,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,36.26,35.05,36.53,37.14,33.91,38.62,32.4,34.84,31.8,33.41,34.31,35.5,35.28,31.75,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616CV,FFB0412UHN-CH68,12,10,,Section1,OK,50.94,3176.55,39.85,69.64,0.74,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3006.46,3152.85,3178.92,3186.85,3189.15,3190.08,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,36.9,35.08,38.33,33.22,31.07,39.46,32.06,36.1,39.41,33.8,35.7,35.53,35.54,31.79,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616CT,FFB0412UHN-CH68,12,10,,Section1,OK,50.85,3171.4,48.85,90.32,0.74,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,3026.77,3176.85,3192.77,3178,3167.15,3168.62,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,37.87,34.74,35.33,35.09,31.76,37.03,31.58,35.45,41.6,33.37,32.74,35.37,34.8,31.31,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ3006165H,FFB0412UHN-CH68,12,10,,Section1,OK,51.18,3164.69,98.33,81.85,0.73,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2995.23,3148.62,3175.62,3172.38,3175.15,3175.54,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,38.62,34.25,35.1,37.32,31.13,33.89,35.59,33.62,34.11,35.59,37.52,35.25,35.06,31.48,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,"1} HAS PASSED FIRST STATION, CAN'T INPUT AGAIN!}",FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616D2,FFB0412UHN-CH68,12,10,,Section1,OK,51.46,3176.13,31.29,65.03,0.74,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2999.54,3146.62,3176.08,3185.31,3190,3192.08,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,35.45,34.67,36.45,33.96,38.43,36.42,31.22,34.32,37.89,31.8,34.38,35.84,35.6,31.79,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616D0,FFB0412UHN-CH68,12,10,,Section1,OK,50.4,3157.9,53.56,63.46,0.76,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2995.31,3139.69,3158.23,3164.38,3172.31,3177.38,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,36.93,36.2,35.26,35.15,32.86,38.63,33.68,37.2,35.11,31.36,36.86,35.58,35.64,33.17,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,DCZ300616CY,FFB0412UHN-CH68,12,10,,Section1,OK,50.54,3174.8,37.88,56.35,0.75,100,160,1,1,6500,30,48,TRUE,TRUE,TRUE,TRUE,2979.15,3157.15,3207.46,3202.92,3192.31,3184.23,OK,3rd Octave,SpectrumCriteria-20251016-DCZ2938.txt,OK,OK,36.53,35.79,37.15,35.27,32.43,41.93,32.99,36.94,40.31,34.96,33.3,35.79,35.18,32.21,Line_8,Station_2,10.184.137.34,20260209,OK,ITDC-C08,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
